tag	DUMB42
seq_1362	0.42575
seq_1363	0.04085
seq_1364	0.43407
seq_1365	0.47414
seq_1366	0.27355
seq_1367	0.86625
seq_1368	0.57212
seq_1369	0.33836
seq_1370	0.03374
seq_1371	0.21066
seq_1372	0.75998
seq_1373	0.04211
seq_1374	0.64568
seq_1375	0.77118
seq_1376	0.19281
seq_1377	0.20108
seq_1378	0.55140
seq_1379	0.67968
seq_1380	0.98267
seq_1381	0.52656
seq_1382	0.59859
seq_1383	0.99809
seq_1384	0.38846
seq_1385	0.78510
seq_1386	0.07231
seq_1387	0.36518
seq_1388	0.34251
seq_1389	0.58923
seq_1390	0.11853
seq_1391	0.07435
seq_1392	0.43771
seq_1393	0.99029
seq_1394	0.83764
seq_1395	0.12219
seq_1396	0.48156
seq_1397	0.59271
seq_1398	0.77313
seq_1399	0.20390
seq_1400	0.38911
seq_1401	0.33786
seq_1402	0.43767
seq_1403	0.00285
seq_1404	0.01013
seq_1405	0.58940
seq_1406	0.96125
seq_1407	0.40298
seq_1408	0.03954
seq_1409	0.10521
seq_1410	0.68189
seq_1411	0.70564
seq_1412	0.66560
seq_1413	0.90316
seq_1414	0.06672
seq_1415	0.64032
seq_1416	0.57413
seq_1417	0.39382
seq_1418	0.56838
seq_1419	0.30173
seq_1420	0.46407
seq_1421	0.82629
seq_1422	0.37976
seq_1423	0.14820
seq_1424	0.79505
seq_1425	0.63526
seq_1426	0.18246
seq_1427	0.37945
seq_1428	0.22569
seq_1429	0.61820
seq_1430	0.43688
seq_1431	0.97605
seq_1432	0.84438
seq_1433	0.77624
seq_1434	0.28501
seq_1435	0.53390
seq_1436	0.64552
seq_1437	0.44541
seq_1438	0.02757
seq_1439	0.07408
seq_1440	0.87519
seq_1441	0.91416
seq_1442	0.47117
seq_1443	0.33823
seq_1444	0.38773
seq_1445	0.50047
seq_1446	0.87757
seq_1447	0.12520
seq_1448	0.33962
seq_1449	0.22558
seq_1450	0.97261
seq_1451	0.19754
seq_1452	0.21435
seq_1453	0.69440
seq_1454	0.13045
seq_1455	0.67320
seq_1456	0.25787
seq_1457	0.47427
seq_1458	0.58935
seq_1459	0.17276
seq_1460	0.00770
seq_1461	0.21721
seq_1462	0.69958
seq_1463	0.14106
seq_1464	0.33735
seq_1465	0.03776
seq_1466	0.51446
seq_1467	0.35397
seq_1468	0.76986
seq_1469	0.10234
seq_1470	0.57133
seq_1471	0.86111
seq_1472	0.34730
seq_1473	0.53810
seq_1474	0.01039
seq_1475	0.83588
seq_1476	0.55567
seq_1477	0.30415
seq_1478	0.42187
seq_1479	0.81336
seq_1480	0.15580
seq_1481	0.75423
seq_1482	0.05587
seq_1483	0.41842
seq_1484	0.10718
seq_1485	0.57951
seq_1486	0.07597
seq_1487	0.79389
seq_1488	0.79437
seq_1489	0.01163
seq_1490	0.51198
seq_1491	0.28075
seq_1492	0.34451
seq_1493	0.83566
seq_1494	0.93106
seq_1495	0.62422
seq_1496	0.32785
seq_1497	0.81304
seq_1498	0.19548
seq_1499	0.27790
seq_1500	0.45746
seq_1501	0.62552
seq_1502	0.64557
seq_1503	0.87245
seq_1504	0.70341
seq_1505	0.79003
seq_1506	0.25907
seq_1507	0.59426
seq_1508	0.14186
seq_1509	0.04079
seq_1510	0.72856
seq_1511	0.91724
seq_1512	0.33569
seq_1513	0.80553
seq_1514	0.27163
seq_1515	0.88287
seq_1516	0.47204
seq_1517	0.02025
seq_1518	0.27932
seq_1519	0.53710
seq_1520	0.29366
seq_1521	0.78315
seq_1522	0.61077
seq_1523	0.51316
seq_1524	0.97588
seq_1525	0.12360
seq_1526	0.25278
seq_1527	0.75584
seq_1528	0.26584
seq_1529	0.91116
seq_1530	0.52005
seq_1531	0.63127
seq_1532	0.49273
seq_1533	0.36746
seq_1534	0.31835
seq_1535	0.96811
seq_1536	0.81065
seq_1537	0.61209
seq_1538	0.53311
seq_1539	0.82060
seq_1540	0.46810
seq_1541	0.30910
seq_1542	0.93844
seq_1543	0.05220
seq_1544	0.82517
seq_1545	0.03233
seq_1546	0.80266
seq_1547	0.46524
seq_1548	0.42736
seq_1549	0.13295
seq_1550	0.41542
seq_1551	0.69597
seq_1552	0.70107
seq_1553	0.37437
seq_1554	0.60149
seq_1555	0.52017
seq_1556	0.03693
seq_1557	0.86530
seq_1558	0.11062
seq_1559	0.04560
seq_1560	0.17100
seq_1561	0.57488
seq_1562	0.45986
seq_1563	0.65803
seq_1564	0.49046
seq_1565	0.13045
seq_1566	0.78114
seq_1567	0.04202
seq_1568	0.85571
seq_1569	0.76601
seq_1570	0.71179
seq_1571	0.99849
seq_1572	0.34859
seq_1573	0.56406
seq_1574	0.20428
seq_1575	0.06208
seq_1576	0.25386
seq_1577	0.98483
seq_1578	0.13154
seq_1579	0.79683
seq_1580	0.88095
seq_1581	0.76100
seq_1582	0.48554
seq_1583	0.31084
seq_1584	0.35060
seq_1585	0.89517
seq_1586	0.09535
seq_1587	0.73315
seq_1588	0.87921
seq_1589	0.40916
seq_1590	0.82744
seq_1591	0.81025
seq_1592	0.95878
seq_1593	0.22656
seq_1594	0.02434
seq_1595	0.52411
seq_1596	0.00141
seq_1597	0.73180
seq_1598	0.67014
seq_1599	0.43483
seq_1600	0.92245
seq_1601	0.42905
seq_1602	0.51347
seq_1603	0.70805
seq_1604	0.21839
seq_1605	0.59978
seq_1606	0.88296
seq_1607	0.71004
seq_1608	0.71096
seq_1609	0.88437
seq_1610	0.74361
seq_1611	0.16222
seq_1612	0.71829
seq_1613	0.91409
seq_1614	0.01676
seq_1615	0.77189
seq_1616	0.52062
seq_1617	0.14949
seq_1618	0.05243
seq_1619	0.32845
seq_1620	0.69612
seq_1621	0.78598
seq_1622	0.77287
seq_1623	0.49504
seq_1624	0.27051
seq_1625	0.27645
seq_1626	0.99497
seq_1627	0.32346
seq_1628	0.76354
seq_1629	0.45185
seq_1630	0.33393
seq_1631	0.84847
seq_1632	0.85821
seq_1633	0.53379
seq_1634	0.30996
seq_1635	0.64418
seq_1636	0.51881
seq_1637	0.14200
seq_1638	0.19467
seq_1639	0.63223
seq_1640	0.77425
seq_1641	0.09924
seq_1642	0.17713
seq_1643	0.41738
seq_1644	0.99530
seq_1645	0.39845
seq_1646	0.87664
seq_1647	0.18869
seq_1648	0.44342
seq_1649	0.99768
seq_1650	0.97909
seq_1651	0.44047
seq_1652	0.25520
seq_1653	0.17587
seq_1654	0.71061
seq_1655	0.46993
seq_1656	0.32659
seq_1657	0.75557
seq_1658	0.46731
seq_1659	0.65038
seq_1660	0.53700
seq_1661	0.78260
seq_1662	0.26154
seq_1663	0.24223
seq_1664	0.08586
seq_1665	0.99782
seq_1666	0.34226
seq_1667	0.19927
seq_1668	0.30142
seq_1669	0.66404
seq_1670	0.85936
seq_1671	0.19029
seq_1672	0.58025
seq_1673	0.67367
seq_1674	0.11119
seq_1675	0.29932
seq_1676	0.89041
seq_1677	0.76078
seq_1678	0.08300
seq_1679	0.53040
seq_1680	0.33105
seq_1681	0.29287
seq_1682	0.21422
seq_1683	0.31436
seq_1684	0.92538
seq_1685	0.90500
seq_1686	0.54306
seq_1687	0.65178
seq_1688	0.43808
seq_1689	0.93779
seq_1690	0.33965
seq_1691	0.15171
seq_1692	0.15348
seq_1693	0.97225
seq_1694	0.45610
seq_1695	0.28857
seq_1696	0.93040
seq_1697	0.87998
seq_1698	0.93184
seq_1699	0.93073
seq_1700	0.97088
seq_1701	0.79435
seq_1702	0.51294
seq_1703	0.42819
seq_1704	0.73915
seq_1705	0.47156
seq_1706	0.19583
seq_1707	0.36055
seq_1708	0.10077
seq_1709	0.58915
seq_1710	0.67486
seq_1711	0.68486
seq_1712	0.50965
seq_1713	0.31256
seq_1714	0.23549
seq_1715	0.94092
seq_1716	0.54851
seq_1717	0.40817
seq_1718	0.35364
seq_1719	0.53442
seq_1720	0.23749
seq_1721	0.89386
seq_1722	0.66122
seq_1723	0.92463
seq_1724	0.45033
seq_1725	0.42593
seq_1726	0.35159
seq_1727	0.46408
seq_1728	0.61260
seq_1729	0.27554
seq_1730	0.98432
seq_1731	0.46321
seq_1732	0.77034
seq_1733	0.46453
seq_1734	0.31720
seq_1735	0.27008
seq_1736	0.68394
seq_1737	0.41032
seq_1738	0.89178
seq_1739	0.72231
seq_1740	0.90960
seq_1741	0.03890
seq_1742	0.56893
seq_1743	0.00111
seq_1744	0.45824
seq_1745	0.23689
seq_1746	0.08169
seq_1747	0.20686
seq_1748	0.94442
seq_1749	0.73044
seq_1750	0.51936
seq_1751	0.07518
seq_1752	0.85461
seq_1753	0.12772
seq_1754	0.01263
seq_1755	0.74500
seq_1756	0.24782
seq_1757	0.98701
seq_1758	0.10098
seq_1759	0.24058
seq_1760	0.01017
seq_1761	0.80443
seq_1762	0.74343
seq_1763	0.10356
seq_1764	0.96633
seq_1765	0.46858
seq_1766	0.87234
seq_1767	0.41628
seq_1768	0.27990
seq_1769	0.79643
seq_1770	0.44489
seq_1771	0.96560
seq_1772	0.16467
seq_1773	0.33074
seq_1774	0.48226
seq_1775	0.69684
seq_1776	0.13716
seq_1777	0.62534
seq_1778	0.44122
seq_1779	0.94326
seq_1780	0.91862
seq_1781	0.67219
seq_1782	0.37767
seq_1783	0.52757
seq_1784	0.77661
seq_1785	0.93300
seq_1786	0.47272
seq_1787	0.01860
seq_1788	0.78182
seq_1789	0.34557
seq_1790	0.33797
seq_1791	0.62936
seq_1792	0.45343
seq_1793	0.28389
seq_1794	0.14554
seq_1795	0.61613
seq_1796	0.68197
seq_1797	0.76341
seq_1798	0.32066
seq_1799	0.89806
seq_1800	0.35303
seq_1801	0.48423
seq_1802	0.53364
seq_1803	0.51791
seq_1804	0.26431
seq_1805	0.31263
seq_1806	0.37856
seq_1807	0.83140
seq_1808	0.94729
seq_1809	0.42134
seq_1810	0.80583
seq_1811	0.01200
seq_1812	0.31179
seq_1813	0.60337
seq_1814	0.16593
seq_1815	0.79448
seq_1816	0.33584
seq_1817	0.61465
seq_1818	0.09440
seq_1819	0.08736
seq_1820	0.48906
seq_1821	0.09434
seq_1822	0.30625
seq_1823	0.80641
seq_1824	0.77828
seq_1825	0.74270
seq_1826	0.89657
seq_1827	0.03923
seq_1828	0.28065
seq_1829	0.58902
seq_1830	0.13920
seq_1831	0.79325
seq_1832	0.29895
seq_1833	0.19359
seq_1834	0.01052
seq_1835	0.47422
seq_1836	0.25591
seq_1837	0.53122
seq_1838	0.88074
seq_1839	0.91601
seq_1840	0.61229
seq_1841	0.47687
seq_1842	0.12350
seq_1843	0.78882
seq_1844	0.46778
seq_1845	0.15974
seq_1846	0.12307
seq_1847	0.72778
seq_1848	0.77606
seq_1849	0.91276
seq_1850	0.52462
seq_1851	0.20196
seq_1852	0.19286
seq_1853	0.50792
seq_1854	0.48217
seq_1855	0.29505
seq_1856	0.19044
seq_1857	0.76056
seq_1858	0.34814
seq_1859	0.13756
seq_1860	0.20494
seq_1861	0.47250
seq_1862	0.01545
seq_1863	0.12681
seq_1864	0.62487
seq_1865	0.80241
seq_1866	0.28358
seq_1867	0.34498
seq_1868	0.88024
seq_1869	0.97211
seq_1870	0.89500
seq_1871	0.43156
seq_1872	0.41697
seq_1873	0.82777
seq_1874	0.43172
seq_1875	0.93813
seq_1876	0.14880
seq_1877	0.57143
seq_1878	0.33892
seq_1879	0.74713
seq_1880	0.61362
seq_1881	0.01873
seq_1882	0.96832
seq_1883	0.53083
seq_1884	0.59636
seq_1885	0.71368
seq_1886	0.97833
seq_1887	0.07660
seq_1888	0.18542
seq_1889	0.00240
seq_1890	0.64253
seq_1891	0.27332
seq_1892	0.85073
seq_1893	0.37920
seq_1894	0.01858
seq_1895	0.65439
seq_1896	0.93672
seq_1897	0.81009
seq_1898	0.51453
seq_1899	0.61651
seq_1900	0.75542
seq_1901	0.61391
seq_1902	0.34218
seq_1903	0.80670
seq_1904	0.45129
seq_1905	0.63174
seq_1906	0.47568
seq_1907	0.39941
seq_1908	0.79287
seq_1909	0.17907
seq_1910	0.26569
seq_1911	0.54588
seq_1912	0.17332
seq_1913	0.32218
seq_1914	0.13893
seq_1915	0.13412
seq_1916	0.16738
seq_1917	0.01272
seq_1918	0.86798
seq_1919	0.60117
seq_1920	0.58804
seq_1921	0.70841
seq_1922	0.05455
seq_1923	0.13790
seq_1924	0.19307
seq_1925	0.33917
seq_1926	0.07321
seq_1927	0.20528
seq_1928	0.92268
seq_1929	0.22724
seq_1930	0.09076
seq_1931	0.78429
seq_1932	0.98653
seq_1933	0.02657
seq_1934	0.48208
seq_1935	0.23416
seq_1936	0.31981
seq_1937	0.88359
seq_1938	0.73480
seq_1939	0.17445
seq_1940	0.26135
seq_1941	0.99089
seq_1942	0.24312
seq_1943	0.24929
seq_1944	0.02319
seq_1945	0.75722
seq_1946	0.96897
seq_1947	0.58561
seq_1948	0.32304
seq_1949	0.07319
seq_1950	0.20607
seq_1951	0.25842
seq_1952	0.59184
seq_1953	0.68902
seq_1954	0.04733
seq_1955	0.80013
seq_1956	0.45011
seq_1957	0.60758
seq_1958	0.02772
seq_1959	0.96519
seq_1960	0.65241
seq_1961	0.19977
seq_1962	0.78317
seq_1963	0.59417
seq_1964	0.44776
seq_1965	0.52569
seq_1966	0.15600
seq_1967	0.42956
seq_1968	0.05143
seq_1969	0.55315
seq_1970	0.09955
seq_1971	0.38319
seq_1972	0.60219
seq_1973	0.92215
seq_1974	0.95367
seq_1975	0.22050
seq_1976	0.66303
seq_1977	0.78537
seq_1978	0.57388
seq_1979	0.21280
seq_1980	0.63091
seq_1981	0.89698
seq_1982	0.51688
seq_1983	0.45628
seq_1984	0.51488
seq_1985	0.57812
seq_1986	0.43755
seq_1987	0.07232
seq_1988	0.81250
seq_1989	0.58607
seq_1990	0.41755
seq_1991	0.59417
seq_1992	0.41316
seq_1993	0.34910
seq_1994	0.16623
seq_1995	0.78806
seq_1996	0.48980
seq_1997	0.89529
seq_1998	0.63959
seq_1999	0.63194
seq_2000	0.48068
seq_2001	0.22261
seq_2002	0.64640
seq_2003	0.72245
seq_2004	0.07165
seq_2005	0.89384
seq_2006	0.99161
seq_2007	0.85088
seq_2008	0.87396
seq_2009	0.49205
seq_2010	0.60204
seq_2011	0.15777
seq_2012	0.02900
seq_2013	0.97513
seq_2014	0.36705
seq_2015	0.07472
seq_2016	0.90573
seq_2017	0.15598
seq_2018	0.33090
seq_2019	0.38548
seq_2020	0.64826
seq_2021	0.78995
seq_2022	0.24613
seq_2023	0.35227
seq_2024	0.90352
seq_2025	0.20678
seq_2026	0.08120
seq_2027	0.76799
seq_2028	0.05900
seq_2029	0.07660
seq_2030	0.03589
seq_2031	0.25397
seq_2032	0.99888
seq_2033	0.79252
seq_2034	0.70036
seq_2035	0.57469
seq_2036	0.53783
seq_2037	0.06280
seq_2038	0.80761
seq_2039	0.84605
seq_2040	0.14056
seq_2041	0.04474
seq_2042	0.98880
seq_2043	0.85044
seq_2044	0.40584
seq_2045	0.61021
seq_2046	0.04342
seq_2047	0.65238
seq_2048	0.51533
seq_2049	0.80502
seq_2050	0.21621
seq_2051	0.37477
seq_2052	0.33678
seq_2053	0.73838
seq_2054	0.31496
seq_2055	0.90974
seq_2056	0.84327
seq_2057	0.16782
seq_2058	0.77021
seq_2059	0.19847
seq_2060	0.60162
seq_2061	0.08152
seq_2062	0.26056
seq_2063	0.46572
seq_2064	0.06837
seq_2065	0.97311
seq_2066	0.95272
seq_2067	0.62016
seq_2068	0.90002
seq_2069	0.66360
seq_2070	0.94865
seq_2071	0.39613
seq_2072	0.21457
seq_2073	0.60199
seq_2074	0.31906
seq_2075	0.89820
seq_2076	0.08022
seq_2077	0.25035
seq_2078	0.04863
seq_2079	0.34259
seq_2080	0.58538
seq_2081	0.08932
seq_2082	0.61716
seq_2083	0.09561
seq_2084	0.99885
seq_2085	0.57399
seq_2086	0.68799
seq_2087	0.60943
seq_2088	0.05805
seq_2089	0.52279
seq_2090	0.79849
seq_2091	0.25488
seq_2092	0.19629
seq_2093	0.49951
seq_2094	0.90057
seq_2095	0.76845
seq_2096	0.24244
seq_2097	0.88226
seq_2098	0.06904
seq_2099	0.88046
seq_2100	0.89118
seq_2101	0.87800
seq_2102	0.55796
seq_2103	0.26917
seq_2104	0.37754
seq_2105	0.30167
seq_2106	0.94938
seq_2107	0.19303
seq_2108	0.30791
seq_2109	0.32964
seq_2110	0.97503
seq_2111	0.96032
seq_2112	0.82950
seq_2113	0.27208
seq_2114	0.04889
seq_2115	0.73381
seq_2116	0.79857
seq_2117	0.89558
seq_2118	0.92354
seq_2119	0.03907
seq_2120	0.02524
seq_2121	0.24091
seq_2122	0.38880
seq_2123	0.07240
seq_2124	0.92227
seq_2125	0.21596
seq_2126	0.21786
seq_2127	0.70880
seq_2128	0.19527
seq_2129	0.06825
seq_2130	0.68658
seq_2131	0.52322
seq_2132	0.91574
seq_2133	0.17430
seq_2134	0.03494
seq_2135	0.96798
seq_2136	0.69109
seq_2137	0.90751
seq_2138	0.50140
seq_2139	0.92597
seq_2140	0.53713
seq_2141	0.33671
seq_2142	0.05046
seq_2143	0.24595
seq_2144	0.61946
seq_2145	0.00355
seq_2146	0.34877
seq_2147	0.16996
seq_2148	0.15181
seq_2149	0.56044
seq_2150	0.97934
seq_2151	0.08807
seq_2152	0.52710
seq_2153	0.15520
seq_2154	0.11291
seq_2155	0.67399
seq_2156	0.53677
seq_2157	0.59779
seq_2158	0.75293
seq_2159	0.87031
seq_2160	0.11128
seq_2161	0.22668
seq_2162	0.60386
seq_2163	0.19696
seq_2164	0.94031
seq_2165	0.77636
seq_2166	0.57655
seq_2167	0.23220
seq_2168	0.57611
seq_2169	0.49640
seq_2170	0.82014
seq_2171	0.70942
seq_2172	0.72358
seq_2173	0.78804
seq_2174	0.58049
seq_2175	0.07828
seq_2176	0.74529
seq_2177	0.33254
seq_2178	0.88330
seq_2179	0.88345
seq_2180	0.51633
seq_2181	0.06350
seq_2182	0.66141
seq_2183	0.27840
seq_2184	0.13327
seq_2185	0.40189
seq_2186	0.63927
seq_2187	0.19763
seq_2188	0.24044
seq_2189	0.20477
seq_2190	0.88339
seq_2191	0.32230
seq_2192	0.83141
seq_2193	0.55375
seq_2194	0.28634
seq_2195	0.54755
seq_2196	0.30611
seq_2197	0.12133
seq_2198	0.02583
seq_2199	0.02029
seq_2200	0.76644
seq_2201	0.74043
seq_2202	0.62569
seq_2203	0.82452
seq_2204	0.17286
seq_2205	0.39832
seq_2206	0.70498
seq_2207	0.01329
seq_2208	0.74038
seq_2209	0.03585
seq_2210	0.71524
seq_2211	0.75722
seq_2212	0.80998
seq_2213	0.00788
seq_2214	0.53029
seq_2215	0.00815
seq_2216	0.39111
seq_2217	0.57365
seq_2218	0.79816
seq_2219	0.47123
seq_2220	0.95487
seq_2221	0.89720
seq_2222	0.32204
seq_2223	0.70483
seq_2224	0.03591
seq_2225	0.68983
seq_2226	0.49421
seq_2227	0.49737
seq_2228	0.02997
seq_2229	0.09757
seq_2230	0.26010
seq_2231	0.10107
seq_2232	0.19974
seq_2233	0.44765
seq_2234	0.45944
seq_2235	0.80392
seq_2236	0.52620
seq_2237	0.78556
seq_2238	0.25577
seq_2239	0.81044
seq_2240	0.51821
seq_2241	0.22687
seq_2242	0.37991
seq_2243	0.43248
seq_2244	0.06745
seq_2245	0.69612
seq_2246	0.78197
seq_2247	0.46280
seq_2248	0.80798
seq_2249	0.64568
seq_2250	0.21868
seq_2251	0.65998
seq_2252	0.83046
seq_2253	0.79590
seq_2254	0.54940
seq_2255	0.35620
seq_2256	0.99575
seq_2257	0.01824
seq_2258	0.58203
seq_2259	0.40808
seq_2260	0.45090
seq_2261	0.00672
seq_2262	0.79480
seq_2263	0.70003
seq_2264	0.65465
seq_2265	0.68425
seq_2266	0.77430
seq_2267	0.23715
seq_2268	0.78531
seq_2269	0.46350
seq_2270	0.66360
seq_2271	0.16135
seq_2272	0.36303
seq_2273	0.89298
seq_2274	0.50239
seq_2275	0.46900
seq_2276	0.17188
seq_2277	0.71144
seq_2278	0.20734
seq_2279	0.20100
seq_2280	0.29955
seq_2281	0.79999
seq_2282	0.35003
seq_2283	0.21455
seq_2284	0.58999
seq_2285	0.41630
seq_2286	0.77722
seq_2287	0.60459
seq_2288	0.22649
seq_2289	0.96707
seq_2290	0.49293
seq_2291	0.14557
seq_2292	0.73202
seq_2293	0.57736
seq_2294	0.53035
seq_2295	0.89071
seq_2296	0.68540
seq_2297	0.54457
seq_2298	0.26126
seq_2299	0.09425
seq_2300	0.33108
seq_2301	0.42115
seq_2302	0.39975
seq_2303	0.08351
seq_2304	0.63912
seq_2305	0.45604
seq_2306	0.97177
seq_2307	0.94780
seq_2308	0.83861
seq_2309	0.66006
seq_2310	0.55184
seq_2311	0.48996
seq_2312	0.72052
seq_2313	0.80744
seq_2314	0.11170
seq_2315	0.47412
seq_2316	0.37622
seq_2317	0.98777
seq_2318	0.29080
seq_2319	0.35625
seq_2320	0.76260
seq_2321	0.34920
seq_2322	0.93532
seq_2323	0.34678
seq_2324	0.51841
seq_2325	0.67653
seq_2326	0.00172
seq_2327	0.98597
seq_2328	0.45290
seq_2329	0.42385
seq_2330	0.15336
seq_2331	0.92118
seq_2332	0.83805
seq_2333	0.09680
seq_2334	0.31714
seq_2335	0.48707
seq_2336	0.79728
seq_2337	0.99074
seq_2338	0.03940
seq_2339	0.23168
seq_2340	0.43361
seq_2341	0.53866
seq_2342	0.16351
seq_2343	0.68485
seq_2344	0.73543
seq_2345	0.58414
seq_2346	0.76368
seq_2347	0.71262
seq_2348	0.03808
seq_2349	0.03036
seq_2350	0.66899
seq_2351	0.53706
seq_2352	0.79916
seq_2353	0.81579
seq_2354	0.60784
seq_2355	0.77344
seq_2356	0.57537
seq_2357	0.69229
seq_2358	0.67734
seq_2359	0.42083
seq_2360	0.58734
seq_2361	0.83195
seq_2362	0.07353
seq_2363	0.71607
seq_2364	0.03999
seq_2365	0.55578
seq_2366	0.86008
seq_2367	0.09095
seq_2368	0.24543
seq_2369	0.32955
seq_2370	0.41850
seq_2371	0.11531
seq_2372	0.86525
seq_2373	0.84220
seq_2374	0.17356
seq_2375	0.51302
seq_2376	0.52240
seq_2377	0.25052
seq_2378	0.76983
seq_2379	0.40822
seq_2380	0.46147
seq_2381	0.69081
seq_2382	0.34942
seq_2383	0.51011
seq_2384	0.02180
seq_2385	0.58883
seq_2386	0.59390
seq_2387	0.60566
seq_2388	0.88729
seq_2389	0.88402
seq_2390	0.97319
seq_2391	0.72610
seq_2392	0.64842
seq_2393	0.62480
seq_2394	0.73975
seq_2395	0.56083
seq_2396	0.60084
seq_2397	0.16043
seq_2398	0.09846
seq_2399	0.13754
seq_2400	0.97579
seq_2401	0.36555
seq_2402	0.03636
seq_2403	0.64658
seq_2404	0.87458
seq_2405	0.72282
seq_2406	0.12344
seq_2407	0.30119
seq_2408	0.91663
seq_2409	0.68277
seq_2410	0.16254
seq_2411	0.34367
seq_2412	0.52365
seq_2413	0.04374
seq_2414	0.60006
seq_2415	0.58613
seq_2416	0.61807
seq_2417	0.56680
seq_2418	0.76861
seq_2419	0.13930
seq_2420	0.54460
seq_2421	0.33486
seq_2422	0.37816
seq_2423	0.10533
seq_2424	0.14266
seq_2425	0.24820
seq_2426	0.60113
seq_2427	0.36187
seq_2428	0.25471
seq_2429	0.80186
seq_2430	0.37061
seq_2431	0.89230
seq_2432	0.10238
seq_2433	0.63699
seq_2434	0.36500
seq_2435	0.48247
seq_2436	0.81774
seq_2437	0.63791
seq_2438	0.96622
seq_2439	0.95763
seq_2440	0.32735
seq_2441	0.19305
seq_2442	0.13319
seq_2443	0.05755
seq_2444	0.43782
seq_2445	0.16354
seq_2446	0.95256
seq_2447	0.96226
seq_2448	0.14834
seq_2449	0.53994
seq_2450	0.06045
seq_2451	0.37567
seq_2452	0.72902
seq_2453	0.51270
seq_2454	0.54616
seq_2455	0.27750
seq_2456	0.94574
seq_2457	0.06391
seq_2458	0.77718
seq_2459	0.31005
seq_2460	0.65681
seq_2461	0.52023
seq_2462	0.13828
seq_2463	0.48248
seq_2464	0.08477
seq_2465	0.37080
seq_2466	0.28931
seq_2467	0.88310
seq_2468	0.23402
seq_2469	0.51567
seq_2470	0.30621
seq_2471	0.96056
seq_2472	0.85005
seq_2473	0.61930
seq_2474	0.80789
seq_2475	0.23104
seq_2476	0.99413
seq_2477	0.84240
seq_2478	0.59503
seq_2479	0.66892
seq_2480	0.79195
seq_2481	0.42093
seq_2482	0.68219
seq_2483	0.96646
seq_2484	0.58828
seq_2485	0.05721
seq_2486	0.31157
seq_2487	0.02949
seq_2488	0.38701
seq_2489	0.62611
seq_2490	0.92101
seq_2491	0.36669
seq_2492	0.55596
seq_2493	0.65286
seq_2494	0.69920
seq_2495	0.77011
seq_2496	0.67857
seq_2497	0.68536
seq_2498	0.45362
seq_2499	0.50395
seq_2500	0.37982
seq_2501	0.84164
seq_2502	0.55778
seq_2503	0.38955
seq_2504	0.15997
seq_2505	0.18999
seq_2506	0.03822
seq_2507	0.01304
seq_2508	0.86600
seq_2509	0.68418
seq_2510	0.16788
seq_2511	0.01159
seq_2512	0.09608
seq_2513	0.10867
seq_2514	0.54898
seq_2515	0.29812
seq_2516	0.06612
seq_2517	0.58256
seq_2518	0.77925
seq_2519	0.47312
seq_2520	0.31518
seq_2521	0.75314
seq_2522	0.37497
seq_2523	0.28248
seq_2524	0.98539
seq_2525	0.54677
seq_2526	0.87218
seq_2527	0.93183
seq_2528	0.63853
seq_2529	0.71145
seq_2530	0.03732
seq_2531	0.05182
seq_2532	0.89994
seq_2533	0.66621
seq_2534	0.48560
seq_2535	0.32269
seq_2536	0.99609
seq_2537	0.42270
seq_2538	0.27162
seq_2539	0.45018
seq_2540	0.32726
seq_2541	0.20368
seq_2542	0.02567
seq_2543	0.81808
seq_2544	0.25770
seq_2545	0.08464
seq_2546	0.80873
seq_2547	0.22845
seq_2548	0.09671
seq_2549	0.33325
seq_2550	0.14121
seq_2551	0.16933
seq_2552	0.78229
seq_2553	0.69705
seq_2554	0.27195
seq_2555	0.53032
seq_2556	0.35805
seq_2557	0.51111
seq_2558	0.88714
seq_2559	0.42120
seq_2560	0.80891
seq_2561	0.78156
seq_2562	0.14826
seq_2563	0.35670
seq_2564	0.26290
seq_2565	0.12407
seq_2566	0.69988
seq_2567	0.58398
seq_2568	0.62625
seq_2569	0.48879
seq_2570	0.00593
seq_2571	0.23408
seq_2572	0.20997
seq_2573	0.01904
seq_2574	0.04147
seq_2575	0.53312
seq_2576	0.80325
seq_2577	0.77681
seq_2578	0.53656
seq_2579	0.11058
seq_2580	0.56121
seq_2581	0.59793
seq_2582	0.96830
seq_2583	0.61189
seq_2584	0.93343
seq_2585	0.20455
seq_2586	0.91979
seq_2587	0.78257
seq_2588	0.77808
seq_2589	0.79781
seq_2590	0.71701
seq_2591	0.81502
seq_2592	0.73655
seq_2593	0.46567
seq_2594	0.10012
seq_2595	0.44535
seq_2596	0.86353
seq_2597	0.94983
seq_2598	0.08796
seq_2599	0.06350
seq_2600	0.82027
seq_2601	0.00486
seq_2602	0.40043
seq_2603	0.59595
seq_2604	0.48351
seq_2605	0.86885
seq_2606	0.16552
seq_2607	0.53758
seq_2608	0.75273
seq_2609	0.71527
seq_2610	0.48395
seq_2611	0.57119
seq_2612	0.31109
seq_2613	0.99263
seq_2614	0.65169
seq_2615	0.26845
seq_2616	0.60050
seq_2617	0.79443
seq_2618	0.76492
seq_2619	0.16000
seq_2620	0.84971
seq_2621	0.09333
seq_2622	0.78663
seq_2623	0.68714
seq_2624	0.61837
seq_2625	0.02194
seq_2626	0.22096
seq_2627	0.91803
seq_2628	0.26171
seq_2629	0.79773
seq_2630	0.37756
seq_2631	0.29009
seq_2632	0.76465
