tag	dumb_foreign	dumb_shades
seq_930	0.61394	0.80973
seq_931	0.15191	0.44398
seq_932	0.18461	0.20246
seq_933	0.71165	0.44088
seq_934	0.55617	0.29540
seq_935	0.40418	0.65585
seq_936	0.19965	0.03590
seq_937	0.61967	0.60012
seq_938	0.39937	0.89540
seq_939	0.39224	0.21815
seq_940	0.78001	0.84828
seq_941	0.50120	0.00202
seq_942	0.90589	0.36957
seq_943	0.67197	0.90561
seq_944	0.71103	0.98120
seq_945	0.14217	0.24147
seq_946	0.87343	0.32262
seq_947	0.23755	0.99260
seq_948	0.17410	0.59175
seq_949	0.33594	0.71132
seq_950	0.13799	0.72473
seq_951	0.78011	0.94866
seq_952	0.94010	0.37061
seq_953	0.09300	0.40483
seq_954	0.27555	0.29255
seq_955	0.75064	0.48892
seq_956	0.29584	0.97087
seq_957	0.21193	0.43877
seq_958	0.06656	0.41421
seq_959	0.72554	0.85008
seq_960	0.07608	0.70247
seq_961	0.19326	0.18673
seq_962	0.08828	0.89344
seq_963	0.86486	0.70973
seq_964	0.86968	0.31031
seq_965	0.85328	0.11166
seq_966	0.18979	0.43670
seq_967	0.34541	0.30598
seq_968	0.17497	0.71656
seq_969	0.68042	0.95217
seq_970	0.40162	0.33381
seq_971	0.87909	0.01056
seq_972	0.36239	0.98951
seq_973	0.95565	0.35570
seq_974	0.34840	0.89103
seq_975	0.13475	0.20619
seq_976	0.90100	0.06422
seq_977	0.22841	0.51959
seq_978	0.53980	0.81109
seq_979	0.59377	0.17298
seq_980	0.22623	0.66801
seq_981	0.88001	0.61688
seq_982	0.47026	0.84440
seq_983	0.89605	0.49492
seq_984	0.18271	0.02932
seq_985	0.20628	0.66826
seq_986	0.57087	0.67384
seq_987	0.39918	0.01549
seq_988	0.78158	0.20193
seq_989	0.87671	0.69229
seq_990	0.38486	0.75974
seq_991	0.42760	0.59418
seq_992	0.43380	0.81716
seq_993	0.47969	0.61583
seq_994	0.29104	0.71826
seq_995	0.30617	0.26962
seq_996	0.52591	0.93622
seq_997	0.67241	0.89240
seq_998	0.22693	0.78337
seq_999	0.22984	0.70770
seq_1000	0.37574	0.13899
seq_1001	0.93686	0.10795
seq_1002	0.42751	0.23990
seq_1003	0.78873	0.22486
seq_1004	0.40696	0.61728
seq_1005	0.34481	0.19489
seq_1006	0.02603	0.29574
seq_1007	0.43654	0.91885
seq_1008	0.51437	0.12726
seq_1009	0.31988	0.83808
seq_1010	0.95927	0.71947
seq_1011	0.25910	0.72397
seq_1012	0.02369	0.09861
seq_1013	0.51486	0.63897
seq_1014	0.37355	0.55007
seq_1015	0.00224	0.80781
seq_1016	0.33122	0.81163
seq_1017	0.50433	0.48245
seq_1018	0.20460	0.04053
seq_1019	0.97944	0.78113
seq_1020	0.38594	0.51196
seq_1021	0.74625	0.90460
seq_1022	0.25988	0.85101
seq_1023	0.58874	0.27374
seq_1024	0.83359	0.20303
seq_1025	0.07956	0.34348
seq_1026	0.78663	0.68213
seq_1027	0.56037	0.13200
seq_1028	0.65366	0.48130
seq_1029	0.15401	0.04675
seq_1030	0.63167	0.05218
seq_1031	0.20047	0.63391
seq_1032	0.05281	0.87785
seq_1033	0.79351	0.71954
seq_1034	0.50168	0.22650
seq_1035	0.16258	0.49028
seq_1036	0.51714	0.18575
seq_1037	0.46567	0.61068
seq_1038	0.27209	0.74937
seq_1039	0.67756	0.46323
seq_1040	0.87299	0.93459
seq_1041	0.93980	0.56604
seq_1042	0.10155	0.85809
seq_1043	0.02789	0.62800
seq_1044	0.46207	0.83994
seq_1045	0.97413	0.76624
seq_1046	0.43084	0.58377
seq_1047	0.71103	0.03326
seq_1048	0.49528	0.63735
seq_1049	0.46740	0.35156
seq_1050	0.97133	0.40449
seq_1051	0.45117	0.03159
seq_1052	0.57988	0.83768
seq_1053	0.52365	0.39536
seq_1054	0.85078	0.00636
seq_1055	0.70984	0.92005
seq_1056	0.42455	0.73848
seq_1057	0.74199	0.49287
seq_1058	0.23087	0.73969
seq_1059	0.10264	0.90298
seq_1060	0.13173	0.24037
seq_1061	0.48109	0.69834
seq_1062	0.23143	0.25875
seq_1063	0.57330	0.66977
seq_1064	0.44262	0.40464
seq_1065	0.64560	0.38455
seq_1066	0.63439	0.34883
seq_1067	0.94119	0.47071
seq_1068	0.89302	0.80450
seq_1069	0.88535	0.42243
seq_1070	0.67853	0.08179
seq_1071	0.69512	0.34146
seq_1072	0.96004	0.65238
seq_1073	0.60512	0.60704
seq_1074	0.75209	0.31485
seq_1075	0.15023	0.59989
seq_1076	0.30567	0.77345
seq_1077	0.23815	0.86131
seq_1078	0.33323	0.52973
seq_1079	0.75585	0.47980
seq_1080	0.13229	0.32777
seq_1081	0.58631	0.40173
seq_1082	0.28287	0.28451
seq_1083	0.52996	0.01593
seq_1084	0.96006	0.96647
seq_1085	0.83127	0.06835
seq_1086	0.53801	0.27631
seq_1087	0.30246	0.50265
seq_1088	0.29758	0.73329
seq_1089	0.14310	0.35293
seq_1090	0.93004	0.66599
seq_1091	0.18572	0.03929
seq_1092	0.89518	0.74621
seq_1093	0.07677	0.30863
seq_1094	0.20807	0.79448
seq_1095	0.34865	0.12907
seq_1096	0.51212	0.69557
seq_1097	0.11241	0.81965
seq_1098	0.61458	0.36574
seq_1099	0.27409	0.10736
seq_1100	0.62887	0.22648
seq_1101	0.27369	0.78764
seq_1102	0.21065	0.35275
seq_1103	0.05360	0.78862
seq_1104	0.56434	0.47557
seq_1105	0.69317	0.60475
seq_1106	0.71076	0.90066
seq_1107	0.91122	0.15584
seq_1108	0.17941	0.72764
seq_1109	0.14539	0.54473
seq_1110	0.66037	0.66648
seq_1111	0.95897	0.84597
seq_1112	0.29036	0.97071
seq_1113	0.57402	0.80807
seq_1114	0.45072	0.92703
seq_1115	0.40298	0.64199
seq_1116	0.06232	0.02064
seq_1117	0.15948	0.43565
seq_1118	0.38319	0.35919
seq_1119	0.41834	0.49450
seq_1120	0.62866	0.32014
seq_1121	0.88925	0.49565
seq_1122	0.02136	0.87965
seq_1123	0.73227	0.11139
seq_1124	0.57715	0.35978
seq_1125	0.80301	0.72403
seq_1126	0.24930	0.25725
seq_1127	0.44426	0.97919
seq_1128	0.17266	0.17150
seq_1129	0.38828	0.29503
seq_1130	0.32710	0.36329
seq_1131	0.25716	0.46647
seq_1132	0.82727	0.33395
seq_1133	0.30057	0.31053
seq_1134	0.76394	0.04331
seq_1135	0.89090	0.24270
seq_1136	0.06078	0.75006
seq_1137	0.23648	0.56565
seq_1138	0.93928	0.30713
seq_1139	0.64489	0.50094
seq_1140	0.40068	0.74511
seq_1141	0.62719	0.55878
seq_1142	0.78751	0.19384
seq_1143	0.59012	0.34662
seq_1144	0.12445	0.85426
seq_1145	0.98701	0.06209
seq_1146	0.81619	0.25864
seq_1147	0.09098	0.67880
seq_1148	0.11545	0.88745
seq_1149	0.35389	0.49242
seq_1150	0.64704	0.49545
seq_1151	0.30706	0.36959
seq_1152	0.29972	0.89361
seq_1153	0.26806	0.90334
seq_1154	0.75256	0.07460
seq_1155	0.83530	0.46081
seq_1156	0.52275	0.19255
seq_1157	0.34000	0.05205
seq_1158	0.96166	0.88708
seq_1159	0.98896	0.81120
seq_1160	0.34799	0.04718
seq_1161	0.71493	0.99662
seq_1162	0.53441	0.77638
seq_1163	0.38590	0.11856
seq_1164	0.55466	0.46714
seq_1165	0.67821	0.00413
seq_1166	0.29868	0.26818
seq_1167	0.46033	0.33940
seq_1168	0.07653	0.32442
seq_1169	0.70251	0.02642
seq_1170	0.13446	0.56789
seq_1171	0.86540	0.09287
seq_1172	0.24221	0.55653
seq_1173	0.48070	0.81140
seq_1174	0.47616	0.51037
seq_1175	0.91696	0.70424
seq_1176	0.49253	0.38600
seq_1177	0.01849	0.29208
seq_1178	0.85641	0.23658
seq_1179	0.71616	0.75511
seq_1180	0.30401	0.35271
seq_1181	0.15731	0.55125
seq_1182	0.05431	0.39284
seq_1183	0.53560	0.47741
seq_1184	0.23384	0.35672
seq_1185	0.95034	0.79641
seq_1186	0.27005	0.05001
seq_1187	0.14503	0.25989
seq_1188	0.93624	0.82447
seq_1189	0.27353	0.42018
seq_1190	0.21972	0.28806
seq_1191	0.11085	0.09285
seq_1192	0.67962	0.94269
seq_1193	0.72755	0.81713
seq_1194	0.34603	0.04361
seq_1195	0.38869	0.87329
seq_1196	0.89671	0.28689
seq_1197	0.70020	0.46219
seq_1198	0.17510	0.94654
seq_1199	0.78411	0.01486
seq_1200	0.58142	0.40311
seq_1201	0.91159	0.35188
seq_1202	0.36658	0.85265
seq_1203	0.86114	0.78541
seq_1204	0.32123	0.21556
seq_1205	0.51103	0.17311
seq_1206	0.89133	0.25982
seq_1207	0.84511	0.25147
seq_1208	0.59702	0.68103
seq_1209	0.10663	0.50830
seq_1210	0.65605	0.96628
seq_1211	0.32630	0.42938
seq_1212	0.05332	0.17744
seq_1213	0.77122	0.96146
seq_1214	0.74445	0.38607
seq_1215	0.29762	0.05527
seq_1216	0.51051	0.02317
seq_1217	0.20825	0.28443
seq_1218	0.05380	0.90099
seq_1219	0.13151	0.16954
seq_1220	0.01798	0.99971
seq_1221	0.71189	0.02627
seq_1222	0.55145	0.09949
seq_1223	0.88669	0.72665
seq_1224	0.72883	0.63149
seq_1225	0.76662	0.48182
seq_1226	0.64086	0.90754
seq_1227	0.03829	0.43393
seq_1228	0.73995	0.61857
seq_1229	0.59844	0.44208
seq_1230	0.41451	0.20090
seq_1231	0.11067	0.74860
seq_1232	0.48826	0.28574
seq_1233	0.05619	0.88999
seq_1234	0.01517	0.77746
seq_1235	0.17365	0.49821
seq_1236	0.05313	0.25158
seq_1237	0.40525	0.46988
seq_1238	0.00205	0.08393
seq_1239	0.53288	0.54202
seq_1240	0.24324	0.88866
seq_1241	0.83727	0.46599
seq_1242	0.78769	0.14882
seq_1243	0.25013	0.25464
seq_1244	0.35852	0.95917
seq_1245	0.33629	0.54112
seq_1246	0.55945	0.33723
seq_1247	0.77997	0.97390
seq_1248	0.47157	0.31773
seq_1249	0.30948	0.14343
seq_1250	0.82831	0.76217
seq_1251	0.82791	0.52106
seq_1252	0.81657	0.21855
seq_1253	0.71554	0.23900
seq_1254	0.70425	0.98421
seq_1255	0.83584	0.18922
seq_1256	0.18238	0.93258
seq_1257	0.82420	0.01820
seq_1258	0.02101	0.03620
seq_1259	0.93773	0.62545
seq_1260	0.48834	0.30419
seq_1261	0.87118	0.36158
seq_1262	0.14447	0.93611
seq_1263	0.33651	0.87947
seq_1264	0.17071	0.36285
seq_1265	0.33479	0.02470
seq_1266	0.69098	0.32878
seq_1267	0.79886	0.63552
seq_1268	0.07302	0.43159
seq_1269	0.95846	0.86766
seq_1270	0.49001	0.29369
seq_1271	0.27147	0.35969
seq_1272	0.88421	0.69116
seq_1273	0.30606	0.40407
seq_1274	0.48312	0.91239
seq_1275	0.33102	0.90972
seq_1276	0.17834	0.82712
seq_1277	0.17603	0.66173
seq_1278	0.12586	0.73013
seq_1279	0.78138	0.20841
seq_1280	0.66325	0.39135
seq_1281	0.05262	0.60461
seq_1282	0.93514	0.63595
seq_1283	0.87691	0.54869
seq_1284	0.63266	0.65821
seq_1285	0.46295	0.93905
seq_1286	0.30719	0.46165
seq_1287	0.18334	0.04833
seq_1288	0.70976	0.20878
seq_1289	0.73120	0.61716
seq_1290	0.03193	0.68329
seq_1291	0.51377	0.01871
seq_1292	0.18093	0.23383
seq_1293	0.93977	0.77165
seq_1294	0.27861	0.04597
seq_1295	0.84610	0.15438
seq_1296	0.27081	0.12291
seq_1297	0.02520	0.37188
seq_1298	0.96311	0.95862
seq_1299	0.13955	0.29360
seq_1300	0.16962	0.65451
seq_1301	0.76398	0.21286
seq_1302	0.26586	0.69125
seq_1303	0.51938	0.19875
seq_1304	0.15098	0.25514
seq_1305	0.31079	0.83945
seq_1306	0.16839	0.56190
seq_1307	0.50650	0.75264
seq_1308	0.36827	0.43387
seq_1309	0.72633	0.47131
seq_1310	0.80966	0.50384
seq_1311	0.00091	0.67942
seq_1312	0.27673	0.83437
seq_1313	0.50803	0.25300
seq_1314	0.07333	0.35338
seq_1315	0.68991	0.06346
seq_1316	0.07516	0.22128
seq_1317	0.96951	0.70940
seq_1318	0.52397	0.19306
seq_1319	0.82480	0.12874
seq_1320	0.59377	0.88018
seq_1321	0.55625	0.80013
seq_1322	0.06814	0.73509
seq_1323	0.17426	0.02162
seq_1324	0.41349	0.73504
seq_1325	0.52300	0.14481
seq_1326	0.55529	0.33000
seq_1327	0.75677	0.75784
seq_1328	0.62190	0.03907
seq_1329	0.56381	0.25511
seq_1330	0.58756	0.61193
seq_1331	0.84505	0.57159
seq_1332	0.22020	0.71172
seq_1333	0.26137	0.91957
seq_1334	0.92525	0.81125
seq_1335	0.99731	0.68217
seq_1336	0.81686	0.93149
seq_1337	0.39118	0.36703
seq_1338	0.29456	0.81662
seq_1339	0.32546	0.86351
seq_1340	0.66387	0.62297
seq_1341	0.13752	0.19617
seq_1342	0.27847	0.87983
seq_1343	0.35262	0.52707
seq_1344	0.39360	0.74660
seq_1345	0.45270	0.07468
seq_1346	0.86983	0.86557
seq_1347	0.06268	0.02651
seq_1348	0.35006	0.85636
seq_1349	0.72076	0.40763
seq_1350	0.18190	0.88221
seq_1351	0.02909	0.09956
seq_1352	0.33059	0.99964
seq_1353	0.56959	0.27847
seq_1354	0.20193	0.20936
seq_1355	0.22464	0.15138
seq_1356	0.97641	0.01412
seq_1357	0.56772	0.74467
seq_1358	0.46518	0.18964
seq_1359	0.08002	0.20535
seq_1360	0.69310	0.16070
seq_1361	0.21115	0.33241
seq_1362	0.47486	0.46897
seq_1363	0.62053	0.03085
seq_1364	0.19542	0.44926
seq_1365	0.05469	0.45684
seq_1366	0.86182	0.68440
seq_1367	0.66499	0.39182
seq_1368	0.90120	0.13985
seq_1369	0.97239	0.58693
seq_1370	0.99743	0.76459
seq_1371	0.35733	0.44222
seq_1372	0.78400	0.13032
seq_1373	0.27696	0.64925
seq_1374	0.44403	0.45771
seq_1375	0.52572	0.81429
seq_1376	0.58374	0.82226
seq_1377	0.97276	0.00713
seq_1378	0.90033	0.57119
seq_1379	0.27431	0.67330
seq_1380	0.54177	0.83632
seq_1381	0.29856	0.59063
seq_1382	0.90245	0.50091
seq_1383	0.87714	0.82753
seq_1384	0.13145	0.46773
seq_1385	0.79743	0.59123
seq_1386	0.87315	0.27986
seq_1387	0.31260	0.81626
seq_1388	0.40186	0.23211
seq_1389	0.87132	0.35483
seq_1390	0.14418	0.09614
seq_1391	0.05925	0.51514
seq_1392	0.45153	0.95527
seq_1393	0.88814	0.06911
seq_1394	0.78649	0.92971
seq_1395	0.59145	0.00582
seq_1396	0.15632	0.78437
seq_1397	0.84899	0.97705
seq_1398	0.74900	0.78531
seq_1399	0.19277	0.01301
seq_1400	0.59517	0.50543
seq_1401	0.17160	0.57387
seq_1402	0.21415	0.23045
seq_1403	0.52101	0.95884
seq_1404	0.44934	0.32341
seq_1405	0.72624	0.12824
seq_1406	0.22957	0.30852
seq_1407	0.26553	0.70866
seq_1408	0.66136	0.66596
seq_1409	0.53715	0.49040
seq_1410	0.62959	0.28237
seq_1411	0.89822	0.59905
seq_1412	0.26031	0.42946
seq_1413	0.12495	0.48055
seq_1414	0.85066	0.45736
seq_1415	0.36569	0.19005
seq_1416	0.98185	0.47702
seq_1417	0.20730	0.48829
seq_1418	0.81423	0.38094
seq_1419	0.34505	0.79914
seq_1420	0.50344	0.46285
seq_1421	0.11162	0.36888
seq_1422	0.11028	0.89119
seq_1423	0.50076	0.15345
seq_1424	0.23004	0.98387
seq_1425	0.27316	0.50173
seq_1426	0.04066	0.52555
seq_1427	0.83519	0.51192
seq_1428	0.70141	0.04544
seq_1429	0.47536	0.09048
seq_1430	0.96916	0.20084
seq_1431	0.18930	0.09282
seq_1432	0.16220	0.44865
seq_1433	0.71401	0.85355
seq_1434	0.04457	0.15648
seq_1435	0.02716	0.64005
seq_1436	0.60213	0.22472
seq_1437	0.14119	0.72134
seq_1438	0.01939	0.96609
seq_1439	0.15146	0.69792
seq_1440	0.17265	0.35311
seq_1441	0.64424	0.89541
seq_1442	0.14878	0.86714
seq_1443	0.72955	0.63082
seq_1444	0.79835	0.53346
seq_1445	0.42004	0.64991
seq_1446	0.01765	0.70285
seq_1447	0.82069	0.32150
seq_1448	0.25581	0.30677
seq_1449	0.17475	0.35375
seq_1450	0.76257	0.18226
seq_1451	0.26282	0.58283
seq_1452	0.24555	0.99777
seq_1453	0.02191	0.89190
seq_1454	0.34704	0.10488
seq_1455	0.75439	0.71193
seq_1456	0.11354	0.54357
seq_1457	0.44178	0.91458
seq_1458	0.85764	0.45340
seq_1459	0.06075	0.04159
seq_1460	0.66450	0.05055
seq_1461	0.57588	0.31820
seq_1462	0.50602	0.09609
seq_1463	0.70312	0.16966
seq_1464	0.20483	0.11248
seq_1465	0.24398	0.21201
seq_1466	0.88827	0.47145
seq_1467	0.64994	0.75969
seq_1468	0.35945	0.08166
seq_1469	0.99394	0.35056
seq_1470	0.92017	0.21266
seq_1471	0.57593	0.52301
seq_1472	0.59198	0.38859
seq_1473	0.97295	0.83354
seq_1474	0.09875	0.79113
seq_1475	0.38375	0.84596
seq_1476	0.87601	0.83552
seq_1477	0.15370	0.22067
seq_1478	0.44572	0.04401
seq_1479	0.47282	0.95142
seq_1480	0.80050	0.72208
seq_1481	0.28282	0.96596
seq_1482	0.84162	0.57873
seq_1483	0.89313	0.46404
seq_1484	0.39971	0.70608
seq_1485	0.57049	0.15523
seq_1486	0.61931	0.41368
seq_1487	0.85647	0.86870
seq_1488	0.69230	0.09461
seq_1489	0.93838	0.97483
seq_1490	0.01197	0.98719
seq_1491	0.94263	0.02225
seq_1492	0.89901	0.49115
seq_1493	0.11004	0.19318
seq_1494	0.33887	0.34157
seq_1495	0.68516	0.56397
seq_1496	0.23130	0.73010
seq_1497	0.87182	0.31104
seq_1498	0.11648	0.32492
seq_1499	0.82715	0.68341
seq_1500	0.81053	0.41632
seq_1501	0.67030	0.90536
seq_1502	0.65963	0.44362
seq_1503	0.52952	0.17958
seq_1504	0.99992	0.06677
seq_1505	0.66646	0.98583
seq_1506	0.09804	0.14671
seq_1507	0.44493	0.65070
seq_1508	0.52339	0.35543
seq_1509	0.23657	0.34888
seq_1510	0.59131	0.02545
seq_1511	0.62915	0.25333
seq_1512	0.54759	0.15660
seq_1513	0.61532	0.98702
seq_1514	0.72967	0.09445
seq_1515	0.88476	0.18030
seq_1516	0.58977	0.50717
seq_1517	0.35475	0.35603
seq_1518	0.59692	0.82294
seq_1519	0.03933	0.53362
seq_1520	0.09097	0.52742
seq_1521	0.27049	0.86639
seq_1522	0.48728	0.58477
seq_1523	0.96866	0.46694
seq_1524	0.90651	0.70823
seq_1525	0.40756	0.33873
seq_1526	0.21187	0.54566
seq_1527	0.06106	0.70544
seq_1528	0.57495	0.32907
seq_1529	0.20231	0.41510
seq_1530	0.57429	0.97342
seq_1531	0.26652	0.78037
seq_1532	0.34958	0.78724
seq_1533	0.86552	0.69032
seq_1534	0.28953	0.94771
seq_1535	0.89647	0.85125
seq_1536	0.40597	0.07493
seq_1537	0.53569	0.33661
seq_1538	0.70245	0.47747
seq_1539	0.41799	0.12935
seq_1540	0.63205	0.36412
seq_1541	0.67445	0.55376
seq_1542	0.23411	0.01196
seq_1543	0.87616	0.68315
seq_1544	0.13085	0.60860
seq_1545	0.20459	0.69318
seq_1546	0.77412	0.15749
seq_1547	0.65779	0.67585
seq_1548	0.19091	0.73491
seq_1549	0.04242	0.75051
seq_1550	0.07325	0.39434
seq_1551	0.96575	0.68372
seq_1552	0.79844	0.55213
seq_1553	0.86094	0.39842
seq_1554	0.42911	0.08087
seq_1555	0.40022	0.06312
seq_1556	0.77706	0.88663
seq_1557	0.91969	0.08187
seq_1558	0.60216	0.96800
seq_1559	0.69130	0.68332
seq_1560	0.85143	0.57421
seq_1561	0.25726	0.19741
seq_1562	0.69587	0.81896
seq_1563	0.16422	0.17173
seq_1564	0.55739	0.11274
seq_1565	0.91299	0.86904
seq_1566	0.83712	0.99121
seq_1567	0.84543	0.95991
seq_1568	0.53600	0.33609
seq_1569	0.18854	0.51687
seq_1570	0.74751	0.95778
seq_1571	0.62881	0.86547
seq_1572	0.53998	0.04134
seq_1573	0.10497	0.39202
seq_1574	0.52889	0.89775
seq_1575	0.58490	0.86214
seq_1576	0.83152	0.02127
seq_1577	0.27363	0.58928
seq_1578	0.18875	0.40414
seq_1579	0.32872	0.40661
seq_1580	0.56267	0.50562
seq_1581	0.43792	0.08559
seq_1582	0.64070	0.56936
seq_1583	0.07878	0.90247
seq_1584	0.28643	0.56313
seq_1585	0.37923	0.42637
seq_1586	0.93896	0.14220
seq_1587	0.43767	0.85208
seq_1588	0.67187	0.16376
seq_1589	0.20208	0.06562
seq_1590	0.72007	0.44094
seq_1591	0.28196	0.19074
seq_1592	0.05458	0.22444
seq_1593	0.84614	0.37952
seq_1594	0.76544	0.26438
seq_1595	0.32024	0.86037
seq_1596	0.52450	0.17164
seq_1597	0.04238	0.83653
seq_1598	0.09353	0.37503
seq_1599	0.54739	0.68376
seq_1600	0.16263	0.35950
seq_1601	0.85148	0.50413
seq_1602	0.88307	0.40706
seq_1603	0.14944	0.11661
seq_1604	0.85681	0.49127
seq_1605	0.40668	0.98456
seq_1606	0.69930	0.20886
seq_1607	0.79988	0.47286
seq_1608	0.27446	0.73084
seq_1609	0.38137	0.48075
seq_1610	0.79902	0.18326
seq_1611	0.27162	0.18755
seq_1612	0.46649	0.73628
seq_1613	0.40864	0.66844
seq_1614	0.60859	0.12970
seq_1615	0.25575	0.78281
seq_1616	0.88452	0.53506
seq_1617	0.63534	0.12677
seq_1618	0.19372	0.32368
seq_1619	0.64193	0.48448
seq_1620	0.29571	0.55512
seq_1621	0.40695	0.12540
seq_1622	0.57302	0.37331
seq_1623	0.93848	0.01177
seq_1624	0.23890	0.47359
seq_1625	0.43556	0.24637
seq_1626	0.17052	0.78851
seq_1627	0.56475	0.14813
seq_1628	0.99859	0.33533
seq_1629	0.57754	0.16636
seq_1630	0.24617	0.83557
seq_1631	0.11503	0.26595
seq_1632	0.55686	0.42146
seq_1633	0.72265	0.03831
seq_1634	0.47572	0.01247
seq_1635	0.08819	0.40105
seq_1636	0.28111	0.67378
seq_1637	0.95384	0.80924
seq_1638	0.09213	0.26240
seq_1639	0.10721	0.30061
seq_1640	0.46161	0.46347
seq_1641	0.84518	0.40517
seq_1642	0.80489	0.96442
seq_1643	0.98787	0.87845
seq_1644	0.97118	0.26436
seq_1645	0.57595	0.60149
seq_1646	0.96913	0.73963
seq_1647	0.88059	0.58166
seq_1648	0.15713	0.20206
seq_1649	0.48874	0.27232
seq_1650	0.56122	0.62771
seq_1651	0.01190	0.55768
seq_1652	0.60904	0.55868
seq_1653	0.91003	0.56988
seq_1654	0.08529	0.68312
seq_1655	0.32884	0.92415
seq_1656	0.59333	0.46614
seq_1657	0.93482	0.04755
seq_1658	0.93963	0.09031
seq_1659	0.02241	0.42473
seq_1660	0.41174	0.27726
seq_1661	0.69760	0.58896
seq_1662	0.66239	0.43156
seq_1663	0.41019	0.33842
seq_1664	0.33201	0.15076
seq_1665	0.05339	0.99339
seq_1666	0.02406	0.88178
seq_1667	0.12974	0.33874
seq_1668	0.72717	0.34491
seq_1669	0.84099	0.51466
seq_1670	0.35975	0.74618
seq_1671	0.28464	0.69285
seq_1672	0.80998	0.57183
seq_1673	0.70349	0.35511
seq_1674	0.00246	0.58319
seq_1675	0.41430	0.50862
seq_1676	0.53562	0.66842
seq_1677	0.80979	0.04361
seq_1678	0.71676	0.51042
seq_1679	0.68019	0.85778
seq_1680	0.56518	0.53851
seq_1681	0.81126	0.62463
seq_1682	0.41424	0.49473
seq_1683	0.99480	0.73482
seq_1684	0.91689	0.48808
seq_1685	0.93095	0.03960
seq_1686	0.87546	0.15664
seq_1687	0.25417	0.22369
seq_1688	0.22572	0.53544
seq_1689	0.56153	0.05802
seq_1690	0.69587	0.31659
seq_1691	0.91817	0.69221
seq_1692	0.38961	0.16075
seq_1693	0.58819	0.50342
seq_1694	0.66605	0.43520
seq_1695	0.01048	0.23552
seq_1696	0.13868	0.14748
seq_1697	0.68685	0.30138
seq_1698	0.16976	0.02202
seq_1699	0.33409	0.84870
seq_1700	0.98100	0.84093
seq_1701	0.84375	0.20103
seq_1702	0.09033	0.78873
seq_1703	0.78535	0.42867
seq_1704	0.55283	0.61623
seq_1705	0.81781	0.36589
seq_1706	0.72318	0.10354
seq_1707	0.30061	0.55876
seq_1708	0.69577	0.43063
seq_1709	0.24330	0.53743
seq_1710	0.06608	0.12191
seq_1711	0.97473	0.55149
seq_1712	0.82948	0.31219
seq_1713	0.47554	0.46507
seq_1714	0.37235	0.84778
seq_1715	0.45821	0.62074
seq_1716	0.55280	0.21468
seq_1717	0.97253	0.24944
seq_1718	0.22267	0.76469
seq_1719	0.88596	0.18566
seq_1720	0.05197	0.91955
seq_1721	0.67466	0.28389
seq_1722	0.60549	0.39699
seq_1723	0.49517	0.98383
seq_1724	0.03526	0.08974
seq_1725	0.70634	0.23420
seq_1726	0.76330	0.56080
seq_1727	0.92898	0.04016
seq_1728	0.56225	0.57235
seq_1729	0.22421	0.11272
seq_1730	0.28869	0.89738
seq_1731	0.85609	0.98662
seq_1732	0.92779	0.04728
seq_1733	0.78878	0.61240
seq_1734	0.50629	0.83228
seq_1735	0.21666	0.44577
seq_1736	0.40786	0.81857
seq_1737	0.96671	0.15022
seq_1738	0.65850	0.23180
seq_1739	0.03472	0.78403
seq_1740	0.60783	0.31858
seq_1741	0.40046	0.98942
seq_1742	0.71966	0.72831
seq_1743	0.33793	0.03058
seq_1744	0.89339	0.50845
seq_1745	0.15614	0.94752
seq_1746	0.02679	0.99800
seq_1747	0.92861	0.12249
seq_1748	0.76545	0.79491
seq_1749	0.02282	0.07155
seq_1750	0.08905	0.71079
seq_1751	0.16327	0.02243
seq_1752	0.12413	0.21609
seq_1753	0.76980	0.85525
seq_1754	0.69119	0.22460
seq_1755	0.01631	0.16040
seq_1756	0.80887	0.92500
seq_1757	0.59299	0.31196
seq_1758	0.07960	0.16083
seq_1759	0.92522	0.47861
seq_1760	0.74321	0.65624
seq_1761	0.36442	0.64386
seq_1762	0.11620	0.58187
seq_1763	0.69753	0.89286
seq_1764	0.05751	0.34459
seq_1765	0.29849	0.67881
seq_1766	0.98703	0.70504
seq_1767	0.42379	0.76136
seq_1768	0.41640	0.04939
seq_1769	0.91867	0.13198
seq_1770	0.86695	0.69257
seq_1771	0.08640	0.97400
seq_1772	0.75051	0.57102
seq_1773	0.05425	0.43625
seq_1774	0.92984	0.39579
seq_1775	0.11779	0.32786
seq_1776	0.82144	0.77768
seq_1777	0.65910	0.13277
seq_1778	0.55476	0.93603
seq_1779	0.84373	0.37063
seq_1780	0.44570	0.95794
seq_1781	0.71527	0.28555
seq_1782	0.40396	0.47986
seq_1783	0.17896	0.85408
seq_1784	0.69900	0.76094
seq_1785	0.47966	0.98477
seq_1786	0.95327	0.79995
seq_1787	0.62557	0.73560
seq_1788	0.18336	0.65442
seq_1789	0.31790	0.00845
seq_1790	0.72258	0.87508
seq_1791	0.76568	0.95905
seq_1792	0.24562	0.05418
seq_1793	0.98643	0.13299
seq_1794	0.42061	0.89094
seq_1795	0.70145	0.18646
seq_1796	0.94226	0.84073
seq_1797	0.84680	0.34064
seq_1798	0.96592	0.79777
seq_1799	0.21338	0.51352
seq_1800	0.59504	0.50035
seq_1801	0.52501	0.85886
seq_1802	0.51780	0.16734
seq_1803	0.26359	0.51838
seq_1804	0.70503	0.15022
seq_1805	0.51786	0.82471
seq_1806	0.72146	0.58912
seq_1807	0.77733	0.52339
